US|528|2011-06-22|IAH|PHX|1009
CO|60|2011-04-25|IAH|EWR|1400
WN|297|2011-08-01|HOU|TPA|781
US|959|2011-06-05|IAH|CLT|913
CO|1268|2011-11-09|IAH|PHL|1325
WN|629|2011-06-13|HOU|BNA|670
WN|36|2011-09-27|HOU|DAL|239
XE|2980|2011-08-31|IAH|TYS|771
XE|2135|2011-08-22|IAH|CLT|912
DL|8|2011-04-08|IAH|ATL|689
CO|1019|2011-09-14|IAH|DEN|862
WN|3792|2011-02-22|HOU|JAX|816
CO|1490|2011-07-29|IAH|SFO|1635
WN|3028|2011-05-28|HOU|DEN|883
WN|2797|2011-06-29|HOU|AUS|148
WN|2185|2011-11-12|HOU|ECP|571
WN|659|2011-06-12|HOU|DEN|883
XE|2058|2011-01-13|IAH|CRP|201
WN|2677|2011-12-24|HOU|DAL|239
WN|2086|2011-10-25|HOU|HRL|277
OO|1185|2011-06-06|IAH|ELP|667
CO|1888|2011-05-26|IAH|DTW|1076
WN|1926|2011-05-18|HOU|DEN|883
XE|4126|2011-12-19|IAH|BNA|657
WN|906|2011-03-15|HOU|ELP|677
XE|2361|2011-01-26|IAH|TUL|429
CO|358|2011-03-26|IAH|DCA|1208
WN|833|2011-03-15|HOU|MDW|937
AA|1925|2011-04-18|IAH|DFW|224
CO|1755|2011-08-08|IAH|ANC|3266
XE|2189|2011-03-15|IAH|DAL|217
WN|2413|2011-01-19|HOU|ABQ|759
DL|8|2011-06-03|IAH|ATL|689
XE|4215|2011-11-01|IAH|MKE|984
AA|2234|2011-12-04|IAH|MIA|964
WN|9|2011-04-01|HOU|FLL|957
OO|1162|2011-07-07|IAH|DFW|224
CO|1433|2011-08-25|IAH|LGA|1416
CO|426|2011-04-28|IAH|BWI|1235
XE|2369|2011-04-17|IAH|TUS|936
XE|3022|2011-05-15|IAH|GPT|376
WN|2873|2011-08-05|HOU|MAF|441
WN|49|2011-01-19|HOU|MCO|848
CO|1562|2011-05-16|IAH|RSW|861
XE|2659|2011-05-08|IAH|RDU|1043
XE|2830|2011-07-12|IAH|JAN|351
CO|670|2011-05-16|IAH|SFO|1635
XE|4126|2011-12-28|IAH|BNA|657
CO|1192|2011-12-03|IAH|FLL|965
XE|2948|2011-03-01|IAH|MKE|984
FL|292|2011-08-30|HOU|ATL|696
CO|1247|2011-09-07|IAH|SAT|191
XE|3041|2011-01-30|IAH|CRP|201
OO|1171|2011-08-09|IAH|BFL|1428
CO|558|2011-01-24|IAH|DCA|1208
XE|4478|2011-10-02|IAH|ICT|542
EV|5003|2011-02-14|IAH|ATL|689
WN|709|2011-07-18|HOU|MDW|937
CO|1058|2011-01-12|IAH|DCA|1208
CO|1706|2011-09-14|IAH|MSY|305
WN|3902|2011-04-09|HOU|MDW|937
CO|1648|2011-02-15|IAH|FLL|965
WN|40|2011-01-26|HOU|DAL|239
WN|51|2011-07-01|HOU|MCO|849
CO|1680|2011-10-21|IAH|SFO|1635
XE|4632|2011-11-04|IAH|MSY|305
CO|409|2011-03-11|IAH|IAD|1190
CO|1872|2011-07-05|IAH|MCO|854
WN|20|2011-05-16|HOU|DAL|239
XE|2198|2011-07-12|IAH|CRW|975
CO|1511|2011-04-23|IAH|SNA|1347
WN|537|2011-05-10|HOU|ELP|677
WN|663|2011-10-23|HOU|MDW|937
WN|2934|2011-09-10|HOU|MDW|937
CO|1000|2011-10-21|IAH|PIT|1117
WN|36|2011-08-12|HOU|DAL|239
XE|4250|2011-11-01|IAH|LBB|458
XE|2525|2011-02-26|IAH|GPT|376
XE|2079|2011-03-04|IAH|MAF|429
AA|426|2011-12-21|IAH|DFW|224
DL|1590|2011-09-07|IAH|ATL|689
WN|2378|2011-01-08|HOU|ELP|677
CO|1070|2011-03-02|IAH|SFO|1635
CO|1602|2011-04-18|IAH|PIT|1117
WN|460|2011-01-03|HOU|JAN|359
CO|884|2011-08-11|IAH|CLE|1091
XE|2799|2011-06-24|IAH|ICT|542
XE|3035|2011-06-15|IAH|JAX|817
WN|504|2011-01-23|HOU|OKC|419
DL|2530|2011-03-30|IAH|MSP|1034
CO|1423|2011-04-03|IAH|MSY|305
US|528|2011-06-27|IAH|PHX|1009
XE|3137|2011-05-16|IAH|LEX|828
DL|54|2011-12-06|IAH|ATL|689
WN|1186|2011-09-21|HOU|MDW|937
XE|4545|2011-11-28|IAH|CMH|986
XE|4092|2011-11-04|IAH|PBI|956
OO|4640|2011-04-27|IAH|SLC|1195
XE|4634|2011-11-04|IAH|HOB|501
CO|5|2011-08-05|IAH|MSY|305
XE|2192|2011-01-15|IAH|MAF|429
CO|1190|2011-09-26|IAH|FLL|965
WN|31|2011-07-06|HOU|CRP|187
F9|225|2011-08-11|HOU|DEN|883
XE|2882|2011-02-02|IAH|BNA|657
XE|2376|2011-08-25|IAH|ICT|542
OO|1129|2011-07-19|IAH|ATL|689
WN|806|2011-01-03|HOU|AUS|148
XE|2174|2011-07-06|IAH|PNS|489
AS|731|2011-11-27|IAH|SEA|1874
XE|2268|2011-02-05|IAH|PBI|956
CO|1595|2011-05-08|IAH|LAX|1379
XE|2340|2011-09-18|IAH|SDF|788
CO|1462|2011-01-28|IAH|RSW|861
WN|2765|2011-01-19|HOU|STL|687
XE|4656|2011-12-11|IAH|BHM|562
CO|1688|2011-02-07|IAH|DTW|1076
MQ|3328|2011-07-11|HOU|DFW|247
WN|1507|2011-03-03|HOU|MDW|937
CO|1439|2011-12-28|IAH|CLE|1091
XE|2317|2011-06-08|IAH|GSO|986
CO|1832|2011-01-11|IAH|LGA|1416
XE|2399|2011-09-12|IAH|GJT|979
WN|1405|2011-07-17|HOU|BHM|570
WN|39|2011-10-14|HOU|CRP|187
US|270|2011-02-04|IAH|PHX|1009
CO|763|2011-06-24|IAH|MSY|305
DL|1590|2011-02-18|IAH|ATL|689
XE|2793|2011-03-03|IAH|MCI|643
CO|1123|2011-10-29|IAH|PHX|1009
XE|2145|2011-03-11|IAH|OMA|781
XE|2360|2011-04-21|IAH|STL|668
MQ|3328|2011-12-27|HOU|DFW|247
CO|1008|2011-10-25|IAH|LAX|1379
CO|1719|2011-07-09|IAH|CLE|1091
WN|38|2011-06-16|HOU|DAL|239
XE|2432|2011-01-28|IAH|PBI|956
FL|296|2011-06-08|HOU|ATL|696
OO|5178|2011-11-17|IAH|DFW|224
OO|1171|2011-07-15|IAH|BFL|1428
F9|225|2011-06-22|HOU|DEN|883
CO|1705|2011-04-24|IAH|MFE|316
OO|1147|2011-07-09|IAH|MCI|643
XE|4619|2011-12-07|IAH|TUS|936
CO|370|2011-02-26|IAH|SFO|1635
XE|2342|2011-08-08|IAH|DFW|224
WN|3943|2011-11-12|HOU|DEN|883
WN|667|2011-01-06|HOU|TPA|781
XE|4403|2011-10-15|IAH|LFT|201
CO|1699|2011-12-11|IAH|LGA|1416
OO|1127|2011-01-05|IAH|GRR|1042
XE|2936|2011-08-10|IAH|AEX|190
B6|620|2011-10-06|HOU|JFK|1428
XE|2841|2011-04-27|IAH|DAY|929
CO|1533|2011-02-27|IAH|AUS|140
XE|2133|2011-02-17|IAH|LIT|374
CO|632|2011-01-28|IAH|LGA|1416
WN|3513|2011-08-31|HOU|FLL|957
OO|5193|2011-11-21|IAH|IND|844
WN|2103|2011-11-01|HOU|LAS|1235
XE|4642|2011-12-12|IAH|AMA|517
CO|412|2011-04-28|IAH|IAD|1190
MQ|3796|2011-05-16|IAH|ORD|925
XE|2276|2011-08-28|IAH|CVG|871
XE|2493|2011-02-08|IAH|ICT|542
CO|520|2011-05-20|IAH|PHX|1009
OO|5816|2011-03-18|IAH|DSM|802
CO|1510|2011-05-20|IAH|EWR|1400
CO|532|2011-03-11|IAH|LGA|1416
WN|125|2011-06-10|HOU|OKC|419
XE|2429|2011-06-09|IAH|MAF|429
OO|5838|2011-04-06|IAH|MAF|429
CO|577|2011-06-28|IAH|ATL|689
AA|458|2011-10-10|IAH|DFW|224
DL|1675|2011-10-13|IAH|ATL|689
CO|89|2011-01-15|IAH|EWR|1400
OO|1180|2011-03-25|IAH|PIT|1117
XE|2474|2011-09-13|IAH|BNA|657
XE|2336|2011-05-08|IAH|ICT|542
OO|4484|2011-06-06|IAH|SLC|1195
CO|1401|2011-12-26|IAH|LAX|1379
XE|2249|2011-07-20|IAH|MEM|468
CO|1673|2011-12-28|IAH|LAS|1222
UA|995|2011-07-17|IAH|IAD|1190
WN|8|2011-10-04|HOU|DAL|239
XE|2833|2011-07-29|IAH|JAN|351
WN|922|2011-01-26|HOU|SAT|192
UA|552|2011-09-02|IAH|IAD|1190
CO|542|2011-01-04|IAH|SLC|1195
OO|5812|2011-06-22|IAH|STL|668
XE|2261|2011-07-28|IAH|AEX|190
MQ|3786|2011-09-02|IAH|ORD|925
CO|309|2011-06-15|IAH|PDX|1825
WN|293|2011-08-09|HOU|EWR|1411
CO|1676|2011-02-06|IAH|PHL|1324
AA|466|2011-11-06|IAH|MIA|964
CO|1656|2011-04-14|IAH|TPA|787
CO|1543|2011-07-14|IAH|MFE|316
CO|1|2011-02-15|IAH|HNL|3904
CO|1178|2011-11-15|IAH|DCA|1208
XE|2223|2011-06-03|IAH|CRP|201
XE|2277|2011-04-17|IAH|BRO|308
US|247|2011-12-04|IAH|PHX|1009
EV|5234|2011-10-24|IAH|MEM|468
CO|212|2011-04-28|IAH|SJU|2007
OO|1119|2011-02-21|IAH|ELP|667
CO|1790|2011-05-14|IAH|MIA|964
XE|2974|2011-03-19|IAH|MCI|643
CO|1795|2011-04-05|IAH|LAX|1379
CO|1008|2011-07-13|IAH|DEN|862
OO|5206|2011-12-19|IAH|TUS|936
CO|1006|2011-11-02|IAH|ORD|925
CO|212|2011-04-17|IAH|SJU|2007
XE|2066|2011-01-31|IAH|PBI|956
CO|1166|2011-09-12|IAH|SJU|2007
US|1820|2011-10-15|IAH|PHL|1325
XE|2576|2011-01-14|IAH|BHM|562
MQ|3859|2011-09-17|IAH|ORD|925
AA|1505|2011-02-23|IAH|DFW|224
XE|2824|2011-05-22|IAH|BHM|562
CO|1474|2011-09-19|IAH|CLE|1091
CO|1434|2011-08-29|IAH|BOS|1597
XE|2050|2011-03-11|IAH|RIC|1157
WN|42|2011-05-23|HOU|DAL|239
OO|1103|2011-05-31|IAH|MSP|1034
XE|2429|2011-03-28|IAH|MAF|429
XE|2336|2011-05-05|IAH|ICT|542
UA|776|2011-08-12|IAH|ORD|925
XE|2881|2011-06-15|IAH|BNA|657
XE|2434|2011-07-05|IAH|PNS|489
XE|2304|2011-07-23|IAH|GPT|376
CO|1036|2011-12-26|IAH|DEN|862
CO|1406|2011-12-28|IAH|LAX|1379
XE|2257|2011-01-02|IAH|STL|668
CO|1625|2011-08-14|IAH|DCA|1208
CO|1019|2011-11-14|IAH|DEN|862
XE|2399|2011-06-22|IAH|GJT|978
WN|47|2011-05-18|HOU|FLL|957
XE|2445|2011-09-07|IAH|SDF|788
CO|1196|2011-09-26|IAH|DCA|1208
CO|770|2011-04-12|IAH|SFO|1635
XE|2681|2011-03-04|IAH|LFT|201
XE|2162|2011-06-11|IAH|TUL|429
CO|1427|2011-03-14|IAH|ORD|925
XE|2931|2011-01-27|IAH|MFE|316
FL|286|2011-06-14|HOU|ATL|696
OO|1101|2011-07-04|IAH|OMA|781
OO|5170|2011-11-07|IAH|MKE|984
WN|2170|2011-09-08|HOU|MDW|937
WN|2029|2011-03-11|HOU|OAK|1642
MQ|2958|2011-07-14|HOU|DFW|247
WN|27|2011-09-14|HOU|CRP|187
XE|2945|2011-01-28|IAH|BHM|562
XE|2840|2011-07-15|IAH|PNS|489
CO|1695|2011-06-15|IAH|LAX|1379
CO|632|2011-06-12|IAH|LGA|1416
CO|1441|2011-04-14|IAH|AUS|140
XE|3144|2011-08-01|IAH|DFW|224
XE|2289|2011-08-19|IAH|ATL|689
OO|5827|2011-02-03|IAH|MCI|643
US|270|2011-05-23|IAH|PHX|1009
CO|6|2011-06-23|IAH|SAT|191
XE|2809|2011-04-21|IAH|CRP|201
CO|1447|2011-10-29|IAH|DEN|862
OO|5240|2011-10-19|IAH|MCI|643
CO|1677|2011-10-05|IAH|SAT|191
CO|1511|2011-06-17|IAH|SNA|1347
XE|2176|2011-07-08|IAH|ABQ|744
XE|2597|2011-04-30|IAH|SAV|851
CO|1417|2011-08-11|IAH|PIT|1117
CO|1488|2011-06-23|IAH|DTW|1076
XE|4338|2011-11-15|IAH|LFT|201
XE|2573|2011-05-06|IAH|BNA|657
OO|2020|2011-09-15|IAH|BFL|1428
OO|1136|2011-06-13|IAH|OMA|781
WN|230|2011-08-08|HOU|JAN|359
XE|4208|2011-11-02|IAH|CRP|201
OO|6726|2011-03-21|IAH|ASE|914
XE|4282|2011-10-23|IAH|MFE|316
CO|1614|2011-09-04|IAH|MCO|854
XE|2631|2011-05-24|IAH|LFT|201
XE|2515|2011-03-25|IAH|HRL|295
WN|3097|2011-01-16|HOU|OKC|419
WN|907|2011-12-09|HOU|LAX|1390
XE|3009|2011-08-24|IAH|BTR|253
CO|1281|2011-11-24|IAH|PHL|1325
XE|2833|2011-08-07|IAH|JAN|351
CO|35|2011-08-24|IAH|AUS|140
CO|1229|2011-12-20|IAH|ORD|925
WN|24|2011-08-08|HOU|DAL|239
CO|1730|2011-11-02|IAH|PIT|1117
CO|1246|2011-09-25|IAH|RSW|861
CO|1717|2011-11-14|IAH|SAN|1303
CO|400|2011-01-18|IAH|IND|845
XE|2023|2011-01-09|IAH|BTR|253
XE|2598|2011-03-07|IAH|MCI|643
MQ|3390|2011-11-02|HOU|DFW|247
CO|47|2011-08-23|IAH|LAX|1379
CO|744|2011-03-21|IAH|CLE|1091
CO|1460|2011-08-11|IAH|SEA|1874
AA|1566|2011-04-17|IAH|DFW|224
AA|458|2011-02-15|IAH|DFW|224
CO|1448|2011-01-02|IAH|FLL|965
AA|1294|2011-08-26|IAH|MIA|964
XE|2069|2011-02-23|IAH|LRD|301
DL|1590|2011-10-18|IAH|ATL|689
XE|4346|2011-10-10|IAH|MCI|643
WN|3927|2011-10-10|HOU|OKC|419
OO|2013|2011-08-26|IAH|PHX|1009
CO|542|2011-03-05|IAH|SLC|1195
FL|290|2011-10-10|HOU|ATL|696
WN|1636|2011-07-19|HOU|DAL|239
WN|242|2011-05-31|HOU|BNA|670
CO|1025|2011-10-31|IAH|LGA|1416
WN|1568|2011-10-30|HOU|SAN|1313
WN|31|2011-10-30|HOU|ABQ|759
US|362|2011-02-08|IAH|PHX|1009
XE|2692|2011-05-05|IAH|LFT|201
WN|200|2011-11-05|HOU|OKC|419
CO|1622|2011-07-11|IAH|ORD|925
XE|3050|2011-02-12|IAH|JAX|817
WN|715|2011-06-07|HOU|OKC|419
MQ|3786|2011-01-07|IAH|ORD|925
CO|1597|2011-10-19|IAH|ONT|1334
OO|2033|2011-09-28|IAH|ABQ|744
WN|46|2011-07-21|HOU|DAL|239
XE|4196|2011-12-01|IAH|PNS|489
XE|2830|2011-06-09|IAH|JAN|351
XE|2298|2011-01-11|IAH|IND|845
CO|1679|2011-06-05|IAH|SAT|191
CO|1033|2011-10-10|IAH|SFO|1635
CO|397|2011-04-18|IAH|LAS|1222
CO|270|2011-03-03|IAH|SFO|1635
CO|352|2011-03-23|IAH|GUC|886
WN|1222|2011-05-27|HOU|MSY|303
XE|2162|2011-08-21|IAH|IND|844
CO|658|2011-05-15|IAH|DCA|1208
WN|1181|2011-01-06|HOU|PHX|1020
CO|1479|2011-02-02|IAH|SAT|191
WN|35|2011-09-16|HOU|ECP|571
CO|1795|2011-05-04|IAH|LAX|1379
WN|1708|2011-04-03|HOU|LAX|1390
WN|583|2011-06-02|HOU|BNA|670
XE|2294|2011-07-21|IAH|BTR|253
CO|1826|2011-07-11|IAH|SAN|1303
WN|48|2011-08-21|HOU|DAL|239
WN|27|2011-05-01|HOU|CRP|187
XE|2212|2011-07-23|IAH|BTR|253
WN|5060|2011-03-11|HOU|DEN|883
CO|1476|2011-09-15|IAH|PHX|1009
XE|4310|2011-12-27|IAH|GJT|979
CO|442|2011-01-12|IAH|TUL|429
XE|2276|2011-07-29|IAH|CVG|871
CO|210|2011-02-24|IAH|EWR|1400
WN|2904|2011-08-04|HOU|STL|687
CO|1563|2011-11-11|IAH|SAN|1303
CO|1492|2011-07-06|IAH|ELP|667
CO|1520|2011-10-03|IAH|LAS|1222
XE|2058|2011-03-22|IAH|CRP|201
UA|346|2011-02-18|IAH|ORD|925
WN|52|2011-01-23|HOU|DAL|239
XE|3127|2011-02-16|IAH|LBB|458
XE|2317|2011-05-28|IAH|CID|845
WN|24|2011-01-06|HOU|DAL|239
WN|112|2011-11-08|HOU|EWR|1411
WN|2|2011-09-12|HOU|DAL|239
XE|2419|2011-08-28|IAH|CID|845
CO|1185|2011-12-06|IAH|LAS|1222
CO|582|2011-04-10|IAH|BOS|1597
FL|292|2011-08-22|HOU|ATL|696
XE|2908|2011-08-07|IAH|AMA|517
XE|2945|2011-03-28|IAH|BHM|562
WN|484|2011-11-23|HOU|OAK|1642
WN|31|2011-04-21|HOU|TPA|781
CO|1676|2011-11-09|IAH|PHL|1325
CO|1490|2011-11-15|IAH|DEN|862
CO|1275|2011-10-13|IAH|SEA|1874
XE|2103|2011-08-28|IAH|GSP|837
CO|1250|2011-11-02|IAH|SNA|1346
XE|2573|2011-08-28|IAH|CLT|912
CO|1008|2011-12-24|IAH|LAX|1379
WN|559|2011-02-23|HOU|OKC|419
CO|534|2011-01-05|IAH|PIT|1117
CO|1093|2011-10-18|IAH|DEN|862
OO|1132|2011-02-16|IAH|MKE|984
WN|405|2011-11-09|HOU|SAT|192
CO|326|2011-01-25|IAH|BWI|1235
CO|1873|2011-02-24|IAH|MCO|853
CO|567|2011-05-11|IAH|SEA|1874
US|944|2011-03-19|IAH|CLT|913
XE|4683|2011-11-24|IAH|BTR|253
CO|1656|2011-05-05|IAH|TPA|787
CO|1776|2011-05-12|IAH|PHL|1324
CO|1459|2011-05-13|IAH|SNA|1347
XE|2212|2011-05-08|IAH|BTR|253
CO|1167|2011-12-13|IAH|BWI|1235
WN|2976|2011-03-19|HOU|BHM|570
CO|532|2011-04-07|IAH|LGA|1416
CO|1689|2011-02-08|IAH|SAN|1303
WN|35|2011-12-19|HOU|CRP|187
CO|1778|2011-07-21|IAH|LAX|1379
WN|1270|2011-08-21|HOU|TUL|453
CO|1541|2011-07-13|IAH|AUS|140
XE|4409|2011-12-25|IAH|SAV|851
XE|2033|2011-04-17|IAH|BTR|253
DL|1204|2011-02-10|HOU|ATL|696
CO|1586|2011-01-01|IAH|MCO|853
US|1702|2011-09-12|IAH|CLT|912
XE|2342|2011-06-11|IAH|DFW|224
CO|1755|2011-06-20|IAH|MFE|316
AA|1995|2011-06-10|IAH|DFW|224
XE|4345|2011-12-01|IAH|CHS|925
OO|1190|2011-06-23|IAH|OMA|781
WN|46|2011-11-28|HOU|DAL|239
WN|37|2011-08-31|HOU|MSY|302
XE|2427|2011-08-15|IAH|LBB|458
CO|1079|2011-01-09|IAH|SAT|191
WN|734|2011-10-03|HOU|BWI|1246
OO|1193|2011-03-19|IAH|PHX|1009
CO|1623|2011-03-13|IAH|MSY|305
CO|1248|2011-12-22|IAH|MIA|964
WN|3509|2011-02-11|HOU|TPA|781
WN|1016|2011-01-12|HOU|MDW|937
XE|2569|2011-01-16|IAH|MAF|429
CO|326|2011-04-23|IAH|BWI|1235
XE|2302|2011-01-26|IAH|BNA|657
OO|1147|2011-04-06|IAH|MCI|643
XE|2782|2011-07-08|IAH|TYS|771
CO|820|2011-06-10|IAH|PHX|1009
XE|2357|2011-08-04|IAH|LRD|301
XE|2529|2011-03-17|IAH|ATL|689
OO|6698|2011-01-05|IAH|DEN|862
XE|4456|2011-10-19|IAH|TYS|771
CO|408|2011-05-17|IAH|EWR|1400
XE|2427|2011-06-16|IAH|LBB|458
CO|1552|2011-11-05|IAH|ABQ|744
CO|1419|2011-08-14|IAH|SAT|191
EV|5002|2011-12-10|IAH|DTW|1075
WN|6|2011-01-14|HOU|DAL|239
CO|626|2011-03-03|IAH|BWI|1235
XE|2278|2011-05-05|IAH|OMA|781
WN|873|2011-12-07|HOU|LAS|1235
XE|4682|2011-12-05|IAH|BTR|253
CO|1121|2011-11-23|IAH|SEA|1874
CO|137|2011-04-21|IAH|LAX|1379
XE|4616|2011-09-16|IAH|MAF|429
XE|2928|2011-07-05|IAH|TUL|429
CO|400|2011-01-23|IAH|IND|845
OO|5835|2011-04-10|IAH|AUS|140
CO|60|2011-09-06|IAH|EWR|1400
AA|466|2011-08-05|IAH|MIA|964
XE|3101|2011-01-13|IAH|MAF|429
XE|4418|2011-10-13|IAH|LBB|458
WN|2389|2011-11-04|HOU|ELP|677
XE|2212|2011-01-03|IAH|BTR|253
WN|157|2011-05-28|HOU|FLL|957
MQ|3328|2011-01-24|HOU|DFW|247
CO|1832|2011-03-27|IAH|LGA|1416
CO|209|2011-06-11|IAH|PDX|1825
CO|1690|2011-11-08|IAH|EWR|1400
XE|3008|2011-07-21|IAH|IAD|1190
WN|863|2011-07-20|HOU|LIT|393
CO|606|2011-03-17|IAH|TPA|787
XE|2470|2011-08-08|IAH|MSP|1034
XE|3050|2011-02-05|IAH|JAX|817
CO|1490|2011-12-06|IAH|DEN|862
OO|5238|2011-12-06|IAH|COS|809
CO|1277|2011-08-29|IAH|BWI|1235
WN|1033|2011-09-24|HOU|MSY|302
CO|106|2011-01-21|IAH|EWR|1400
WN|15|2011-02-13|HOU|LAS|1235
CO|1479|2011-01-20|IAH|SAT|191
AA|2137|2011-02-26|IAH|MIA|964
XE|4275|2011-12-26|IAH|RDU|1042
CO|1091|2011-08-03|IAH|ORD|925
XE|4263|2011-10-12|IAH|OMA|781
WN|869|2011-02-03|HOU|LAS|1235
CO|482|2011-01-01|IAH|BOS|1597
OO|5440|2011-12-30|IAH|ASE|913
WN|60|2011-10-11|HOU|DAL|239
CO|275|2011-03-19|IAH|DEN|862
AA|426|2011-05-03|IAH|DFW|224
US|362|2011-10-14|IAH|PHX|1009
WN|757|2011-03-13|HOU|SAT|192
OO|7037|2011-03-20|IAH|IAD|1190
CO|47|2011-03-11|IAH|LAX|1379
OO|1110|2011-01-20|IAH|COS|809
XE|3152|2011-04-10|IAH|AMA|519
CO|599|2011-05-02|IAH|DEN|862
XE|2030|2011-05-14|IAH|SDF|788
XE|4671|2011-12-11|IAH|BNA|657
XE|3000|2011-09-01|IAH|BTR|253
OO|5181|2011-11-27|IAH|COS|809
CO|1451|2011-07-13|IAH|CLT|912
CO|1417|2011-03-17|IAH|PIT|1117
DL|1960|2011-02-11|IAH|MSP|1034
CO|1632|2011-01-17|IAH|LGA|1416
WN|24|2011-12-07|HOU|DAL|239
UA|367|2011-05-31|IAH|DEN|862
US|1122|2011-07-18|IAH|CLT|912
F9|563|2011-06-04|HOU|DEN|883
WN|1707|2011-09-09|HOU|MSY|302
AA|1698|2011-05-17|IAH|DFW|224
CO|1603|2011-09-24|IAH|AUS|140
CO|1661|2011-09-21|IAH|DCA|1208
WN|4|2011-01-17|HOU|DAL|239
CO|379|2011-03-08|IAH|SAT|191
CO|1440|2011-08-31|IAH|PHL|1325
CO|606|2011-03-02|IAH|TPA|787
XE|3035|2011-06-11|IAH|JAX|817
CO|1479|2011-05-24|IAH|SAT|191
CO|258|2011-05-13|IAH|DCA|1208
CO|1712|2011-07-10|IAH|SJU|2007
XE|4268|2011-12-31|IAH|MSP|1034
XE|3043|2011-07-08|IAH|IND|844
XE|2998|2011-04-02|IAH|MEM|469
OO|1191|2011-07-16|IAH|SLC|1195
XE|4509|2011-12-29|IAH|MKE|984
CO|47|2011-06-11|IAH|LAX|1379
OO|1107|2011-02-19|IAH|AUS|140
CO|309|2011-02-26|IAH|PDX|1825
XE|4488|2011-11-24|IAH|HRL|295
CO|1674|2011-09-30|IAH|DCA|1208
CO|1459|2011-02-20|IAH|SNA|1347
OO|7037|2011-03-04|IAH|IAD|1190
CO|667|2011-03-21|IAH|SEA|1874
CO|1087|2011-11-24|IAH|BOS|1597
US|996|2011-09-27|IAH|CLT|912
XE|2132|2011-01-08|IAH|LIT|374
XE|4676|2011-11-14|IAH|BRO|308
CO|241|2011-05-17|IAH|AUS|140
XE|3002|2011-04-21|IAH|BNA|657
XE|2407|2011-07-22|IAH|LFT|201
OO|1168|2011-06-20|IAH|PIT|1117
XE|2572|2011-01-12|IAH|CHS|925
XE|2110|2011-09-16|IAH|COS|809
XE|4116|2011-12-09|IAH|CRP|201
XE|2442|2011-08-27|IAH|LFT|201
CO|1411|2011-01-18|IAH|AUS|140
XE|2435|2011-07-05|IAH|JAX|817
XE|2225|2011-08-22|IAH|OKC|395
XE|2826|2011-01-10|IAH|DAL|217
WN|239|2011-11-11|HOU|DEN|883
CO|1023|2011-11-24|IAH|DEN|862
WN|1405|2011-06-21|HOU|BHM|570
WN|2347|2011-09-23|HOU|EWR|1411
CO|1741|2011-07-30|IAH|TPA|787
XE|2891|2011-01-19|IAH|JAN|351
CO|1662|2011-01-01|IAH|RSW|861
CO|6|2011-07-15|IAH|SAT|191
WN|20|2011-07-17|HOU|DAL|239
EV|4989|2011-07-08|IAH|DTW|1075
WN|467|2011-03-04|HOU|TUL|453
CO|534|2011-01-16|IAH|PIT|1117
CO|542|2011-02-02|IAH|SLC|1195
WN|779|2011-08-14|HOU|BNA|670
XE|2976|2011-03-21|IAH|MCI|643
XE|4133|2011-12-15|IAH|BRO|308
XE|2902|2011-06-10|IAH|LFT|201
XE|4455|2011-10-10|IAH|MSP|1034
XE|3092|2011-06-27|IAH|MCI|643
CO|706|2011-04-17|IAH|TPA|787
CO|52|2011-09-23|IAH|LAX|1379
CO|1417|2011-07-21|IAH|PIT|1117
CO|1286|2011-10-03|IAH|CMH|986
XE|2161|2011-05-08|IAH|PBI|956
CO|1197|2011-12-04|IAH|MSY|305
CO|1748|2011-01-29|IAH|FLL|965
CO|267|2011-01-22|IAH|SEA|1874
XE|2276|2011-08-14|IAH|CVG|871
CO|1695|2011-07-04|IAH|LAX|1379
CO|1614|2011-12-14|IAH|FLL|965
WN|954|2011-09-10|HOU|TPA|781
XE|2428|2011-09-15|IAH|CVG|871
WN|542|2011-02-02|HOU|MSY|303
WN|12|2011-04-26|HOU|DAL|239
WN|3973|2011-03-19|HOU|ABQ|759
WN|2090|2011-11-03|HOU|TUL|453
XE|2967|2011-09-01|IAH|LBB|458
DL|1884|2011-07-08|IAH|ATL|689
WN|49|2011-02-15|HOU|MCO|848
CO|1821|2011-04-11|IAH|SNA|1347
XE|2432|2011-04-15|IAH|PBI|956
XE|2509|2011-09-10|IAH|AEX|190
XE|2755|2011-05-10|IAH|ELP|667
WN|3274|2011-07-17|HOU|ABQ|759
CO|1628|2011-10-08|IAH|SAN|1303
WN|3940|2011-08-22|HOU|MSY|302
XE|2832|2011-08-13|IAH|STL|667
CO|1181|2011-12-10|IAH|SFO|1635
CO|1097|2011-11-17|IAH|LAX|1379
XE|2501|2011-08-26|IAH|ELP|667
WN|48|2011-08-05|HOU|DAL|239
WN|3495|2011-11-04|HOU|SAT|192
OO|1172|2011-05-08|IAH|BFL|1428
XE|2715|2011-02-28|IAH|CAE|878
XE|3059|2011-01-12|IAH|MOB|427
XE|3060|2011-03-20|IAH|OKC|395
XE|4332|2011-11-14|IAH|RIC|1157
CO|1273|2011-12-15|IAH|LAX|1379
CO|1623|2011-03-25|IAH|MSY|305
FL|286|2011-09-02|HOU|ATL|696
XE|2488|2011-06-19|IAH|CLT|913
CO|279|2011-06-09|IAH|SAT|191
CO|1511|2011-12-03|IAH|ORD|925
XE|2938|2011-03-31|IAH|HSV|595
CO|1033|2011-11-18|IAH|SFO|1635
OO|5228|2011-10-14|IAH|MAF|429
XE|2559|2011-02-03|IAH|LFT|201
